Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,20,11-05-20,17-05-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,21,18-05-20,24-05-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,22,25-05-20,31-05-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,23,01-06-20,07-06-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,24,08-06-20,14-06-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,25,15-06-20,21-06-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,26,22-06-20,28-06-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,27,29-06-20,05-07-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,28,06-07-20,12-07-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,29,13-07-20,19-07-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,30,20-07-20,26-07-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,31,27-07-20,02-08-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,32,03-08-20,09-08-20,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,33,10-08-20,16-08-20,2,2,,0,0,0,0,0,0,0,0,0,0,2,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,34,17-08-20,23-08-20,5,5,,0,0,0,0,0,0,0,0,0,0,5,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,35,24-08-20,30-08-20,11,11,,0,0,0,0,0,0,0,0,0,0,10,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,36,31-08-20,06-09-20,26,26,,0,0,0,0,0,0,0,0,0,0,26,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,37,07-09-20,13-09-20,10,10,,0,0,0,0,0,0,0,0,0,0,10,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,38,14-09-20,20-09-20,20,20,,0,0,0,0,0,0,0,0,0,0,20,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,39,21-09-20,27-09-20,10,10,,0,0,0,0,0,0,0,0,0,0,9,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,40,28-09-20,04-10-20,40,40,,0,0,0,0,0,0,0,0,0,0,40,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,41,05-10-20,11-10-20,35,35,,0,0,0,0,0,0,0,0,0,0,35,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,42,12-10-20,18-10-20,40,40,,0,0,0,0,0,0,0,0,0,0,40,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,43,19-10-20,25-10-20,40,40,,0,0,0,0,0,0,0,0,0,0,40,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,44,26-10-20,01-11-20,40,40,,0,0,0,0,0,0,3,0,3,3,37,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,45,02-11-20,08-11-20,79,79,,0,0,0,0,0,1,3,0,4,4,79,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,46,09-11-20,15-11-20,58,58,,0,0,0,0,0,0,0,0,0,0,54,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,47,16-11-20,22-11-20,109,109,,0,0,0,0,0,0,2,0,2,2,109,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,48,23-11-20,29-11-20,92,92,,0,0,0,0,0,0,8,0,8,8,92,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,49,30-11-20,06-12-20,76,76,,0,0,0,0,0,0,0,0,0,0,76,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,50,07-12-20,13-12-20,106,106,,0,0,0,0,0,0,2,0,2,2,104,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,51,14-12-20,20-12-20,81,81,,0,0,0,0,0,0,2,0,2,2,79,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,52,21-12-20,27-12-20,77,77,,0,0,0,0,0,0,0,0,0,0,77,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2020,53,28-12-20,03-01-21,76,76,,0,0,0,0,0,0,0,0,0,0,76,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,1,04-01-21,10-01-21,103,103,,0,0,0,0,0,1,34,0,35,35,69,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,2,11-01-21,17-01-21,83,83,,0,0,0,0,0,0,2,0,2,2,81,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,3,18-01-21,24-01-21,98,98,,0,0,0,0,0,0,4,0,4,4,94,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,4,25-01-21,31-01-21,74,74,,0,0,0,0,0,0,0,0,0,0,74,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,5,01-02-21,07-02-21,108,108,,0,0,0,0,0,0,0,0,0,0,108,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,6,08-02-21,14-02-21,51,52,,0,0,0,0,0,0,0,0,0,0,51,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,7,15-02-21,21-02-21,48,48,,0,0,0,0,0,0,0,0,0,0,47,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,8,22-02-21,28-02-21,107,107,,0,1,0,0,1,0,2,0,2,3,104,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,9,01-03-21,07-03-21,85,85,,0,0,0,0,0,0,3,0,3,3,81,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,10,08-03-21,14-03-21,87,87,,0,1,0,0,1,0,3,0,3,4,83,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,11,15-03-21,21-03-21,92,92,,0,3,0,0,3,0,0,0,0,3,89,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,12,22-03-21,28-03-21,39,39,,0,0,0,0,0,0,0,0,0,0,39,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,13,29-03-21,04-04-21,100,100,,0,2,0,0,2,0,0,0,0,2,94,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,14,05-04-21,11-04-21,57,57,,0,0,0,0,0,0,0,0,0,0,57,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,15,12-04-21,18-04-21,90,90,,0,1,0,0,1,0,0,0,0,1,88,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,16,19-04-21,25-04-21,53,53,,0,1,0,0,1,0,0,0,0,1,52,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,17,26-04-21,02-05-21,35,35,,0,0,0,0,0,0,0,0,0,0,34,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,18,03-05-21,09-05-21,77,77,,0,0,0,0,0,0,0,0,0,0,76,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,19,10-05-21,16-05-21,29,29,,0,0,0,0,0,0,0,0,0,0,28,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,20,17-05-21,23-05-21,28,28,,0,0,0,0,0,0,0,0,0,0,28,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,21,24-05-21,30-05-21,60,27,,0,0,0,0,0,0,0,0,0,0,26,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,22,31-05-21,06-06-21,27,20,,0,0,0,0,0,0,0,0,0,0,20,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,23,07-06-21,13-06-21,50,32,,0,0,0,0,0,0,0,0,0,0,8,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,24,14-06-21,20-06-21,67,16,,0,0,0,0,0,0,0,0,0,0,14,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,25,21-06-21,27-06-21,18,18,,0,0,0,0,0,0,0,0,0,0,18,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,26,28-06-21,04-07-21,30,30,,0,0,0,0,0,0,0,0,0,0,27,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,27,05-07-21,11-07-21,41,41,,0,0,0,0,0,0,0,0,0,0,41,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,28,12-07-21,18-07-21,24,24,,0,0,0,0,0,0,0,0,0,0,22,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,29,19-07-21,25-07-21,44,44,,0,0,0,0,0,0,0,0,0,0,41,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,30,26-07-21,01-08-21,40,40,,0,0,0,0,0,0,0,0,0,0,37,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,31,02-08-21,08-08-21,70,70,,0,0,0,0,0,0,0,0,0,0,69,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,32,09-08-21,15-08-21,34,34,,0,0,0,0,0,0,0,0,0,0,34,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,33,16-08-21,22-08-21,5,5,,0,0,0,0,0,0,0,0,0,0,4,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,34,23-08-21,29-08-21,22,22,,0,0,0,0,0,0,0,0,0,0,22,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,35,30-08-21,05-09-21,20,20,,0,0,0,0,0,0,0,0,0,0,20,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,36,06-09-21,12-09-21,24,24,,0,0,0,0,0,0,0,0,0,0,22,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,37,13-09-21,19-09-21,25,25,,0,0,0,0,0,0,0,0,0,0,25,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,38,20-09-21,26-09-21,55,55,,0,1,0,0,1,0,0,0,0,1,54,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,39,27-09-21,03-10-21,35,35,,0,0,0,0,0,0,0,0,0,0,35,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,40,04-10-21,10-10-21,60,60,,0,0,0,0,0,0,0,0,0,0,60,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,41,11-10-21,17-10-21,64,64,,0,2,0,0,2,0,0,0,0,2,62,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,42,18-10-21,24-10-21,68,68,,0,1,0,0,1,0,0,0,0,1,66,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,43,25-10-21,31-10-21,117,117,,0,4,0,0,4,0,0,0,0,4,113,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,44,01-11-21,07-11-21,82,81,,0,6,0,0,6,0,0,0,0,6,76,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,45,08-11-21,14-11-21,78,78,,0,5,0,0,5,0,0,0,0,5,74,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,46,15-11-21,21-11-21,52,52,,0,10,0,0,10,0,0,0,0,10,42,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,47,22-11-21,28-11-21,117,117,,0,12,0,0,12,0,0,0,0,12,104,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,48,29-11-21,05-12-21,97,93,,0,6,0,0,6,0,0,0,0,6,91,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,49,06-12-21,12-12-21,121,121,,0,12,0,0,12,0,0,0,0,12,109,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,50,13-12-21,19-12-21,139,139,,0,3,0,0,3,0,0,0,0,3,135,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,51,20-12-21,26-12-21,,,,,,,,,,,,,,,No Report
Afghanistan,Eastern Mediterranean Region of WHO,Southern Asia,2021,52,27-12-21,02-01-22,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,1,02-01-17,08-01-17,164,164,,0,0,0,0,0,0,0,0,0,0,164,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,2,09-01-17,15-01-17,148,148,,0,0,0,0,0,0,1,0,1,1,147,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,3,16-01-17,22-01-17,155,155,,0,0,0,0,0,1,0,0,1,1,154,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,4,23-01-17,29-01-17,131,131,,0,0,0,0,0,0,0,0,0,0,131,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,5,30-01-17,05-02-17,176,176,,0,0,0,0,0,2,0,0,2,2,174,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,6,06-02-17,12-02-17,184,184,,0,1,0,0,1,0,0,0,0,1,183,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,7,13-02-17,19-02-17,145,145,,1,0,0,0,1,0,0,0,0,1,144,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,8,20-02-17,26-02-17,130,130,,1,0,0,0,1,0,1,0,1,2,128,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,9,27-02-17,05-03-17,141,141,,0,1,0,0,1,0,1,0,1,2,139,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,10,06-03-17,12-03-17,180,180,,0,1,0,0,1,0,0,0,0,1,179,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,11,13-03-17,19-03-17,141,141,,0,1,0,0,1,0,0,0,0,1,140,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,12,20-03-17,26-03-17,136,136,,0,2,0,0,2,0,0,0,0,2,134,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,13,27-03-17,02-04-17,107,107,,1,0,0,0,1,0,1,0,1,2,105,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,14,03-04-17,09-04-17,159,159,,4,0,0,0,4,1,0,0,1,5,154,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,15,10-04-17,16-04-17,156,156,,5,1,0,0,6,1,3,0,4,10,146,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,16,17-04-17,23-04-17,105,105,,1,1,0,0,2,0,1,0,1,3,102,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,17,24-04-17,30-04-17,111,111,,5,2,0,0,7,0,0,0,0,7,104,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,18,01-05-17,07-05-17,139,139,,23,5,0,0,28,1,1,0,2,30,109,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,19,08-05-17,14-05-17,163,163,,28,2,0,0,30,0,2,0,2,32,131,Sporadic
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,20,15-05-17,21-05-17,81,81,,20,3,0,0,23,0,0,0,0,23,58,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,21,22-05-17,28-05-17,148,148,,57,8,0,0,65,0,0,0,0,65,83,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,22,29-05-17,04-06-17,195,195,,61,22,0,0,83,0,2,0,2,85,110,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,23,05-06-17,11-06-17,258,258,,62,44,0,0,106,2,2,0,4,110,148,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,24,12-06-17,18-06-17,155,155,,51,22,0,0,73,0,0,0,0,73,82,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,25,19-06-17,25-06-17,166,166,,33,32,0,0,65,0,1,0,1,66,100,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,26,26-06-17,02-07-17,75,75,,15,12,0,0,27,0,0,0,0,27,48,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,27,03-07-17,09-07-17,309,309,,93,58,0,0,151,2,10,0,12,163,146,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,28,10-07-17,16-07-17,197,197,,23,39,0,0,62,3,8,,11,73,124,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,29,17-07-17,23-07-17,188,188,,19,24,0,0,43,5,12,,17,60,128,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,30,24-07-17,30-07-17,148,148,,7,21,0,0,28,5,7,0,12,40,108,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,31,31-07-17,06-08-17,185,185,,6,11,0,0,17,10,25,0,35,52,133,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,32,07-08-17,13-08-17,196,196,,7,6,0,0,13,9,25,0,34,47,149,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,33,14-08-17,20-08-17,52,52,,0,0,0,0,0,4,6,0,10,10,42,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,34,21-08-17,27-08-17,168,168,,1,0,0,0,1,20,19,0,39,40,128,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,35,28-08-17,03-09-17,76,76,,,,,,,5,4,0,9,9,67,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,36,04-09-17,10-09-17,208,208,,,,,,,19,21,0,40,40,168,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,37,11-09-17,17-09-17,125,125,,,,,,,8,13,0,21,21,104,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,38,18-09-17,24-09-17,84,84,,,,,,,8,13,0,21,21,63,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,39,25-09-17,01-10-17,81,81,,1,,,,1,6,2,,8,9,72,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,40,02-10-17,08-10-17,122,122,,,,,,,8,11,,19,19,103,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,41,09-10-17,15-10-17,130,130,,,,,,,4,8,,12,12,118,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,42,16-10-17,22-10-17,89,89,,,,,,,4,7,,11,11,78,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,43,23-10-17,29-10-17,32,32,,0,0,0,0,0,2,3,0,5,5,27,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,44,30-10-17,05-11-17,48,48,,0,0,0,0,0,2,1,0,3,3,45,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,45,06-11-17,12-11-17,,,,,,,,,,,,,,,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,46,13-11-17,19-11-17,23,23,,0,0,0,0,0,0,0,0,0,0,23,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,47,20-11-17,26-11-17,28,28,,0,0,0,0,0,0,0,0,0,0,28,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,48,27-11-17,03-12-17,18,18,,0,0,0,0,0,0,1,0,1,1,17,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,49,04-12-17,10-12-17,48,48,,0,0,0,0,0,0,2,0,2,2,46,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,50,11-12-17,17-12-17,17,17,,0,0,0,0,0,0,0,0,0,0,17,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,51,18-12-17,24-12-17,33,33,,1,0,0,0,1,0,0,0,0,1,32,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2017,52,25-12-17,31-12-17,3,3,,0,0,0,0,0,0,0,0,0,0,3,No Activity
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,1,01-01-18,07-01-18,38,38,,0,0,0,0,0,1,0,0,1,1,37,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,2,08-01-18,14-01-18,23,23,,0,0,0,0,0,0,0,0,0,0,23,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,3,15-01-18,21-01-18,36,36,,0,0,0,0,0,0,0,0,0,0,36,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,4,22-01-18,28-01-18,28,28,,0,0,0,0,0,0,0,0,0,0,28,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,5,29-01-18,04-02-18,35,35,,0,0,0,0,0,0,0,0,0,0,35,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,6,05-02-18,11-02-18,62,62,,0,0,0,0,0,0,0,0,0,0,62,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,7,12-02-18,18-02-18,54,54,,0,0,0,0,0,0,0,0,0,0,54,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,8,19-02-18,25-02-18,38,38,,0,0,0,0,0,0,0,0,0,0,38,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,9,26-02-18,04-03-18,38,38,,0,0,0,0,0,1,0,0,1,1,37,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,10,05-03-18,11-03-18,53,53,,0,0,0,0,0,0,0,0,0,0,53,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,11,12-03-18,18-03-18,116,116,,0,0,0,0,0,0,0,0,0,0,116,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,12,19-03-18,25-03-18,111,111,,0,0,0,0,0,0,0,0,0,0,111,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,13,26-03-18,01-04-18,100,100,,0,0,0,0,0,0,0,0,0,0,100,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,14,02-04-18,08-04-18,136,136,,0,0,0,0,0,1,0,0,1,1,135,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,15,09-04-18,15-04-18,134,134,,0,0,0,0,0,0,0,0,0,0,134,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,16,16-04-18,22-04-18,111,111,,0,0,0,0,0,0,0,0,0,0,111,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,17,23-04-18,29-04-18,128,128,,0,0,0,0,0,0,0,0,0,0,128,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,18,30-04-18,06-05-18,122,122,,0,0,0,0,0,0,0,0,0,0,122,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,19,07-05-18,13-05-18,149,149,,0,0,0,0,0,0,0,0,0,0,149,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,20,14-05-18,20-05-18,141,141,,0,0,0,0,0,2,0,0,2,2,139,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,21,21-05-18,27-05-18,141,141,,0,0,0,0,0,0,1,0,1,1,140,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,22,28-05-18,03-06-18,125,125,,0,0,0,0,0,1,0,0,1,1,124,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,23,04-06-18,10-06-18,148,148,,4,0,0,0,4,4,2,0,6,10,138,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,24,11-06-18,17-06-18,97,97,,2,2,0,0,4,0,0,0,0,4,93,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,25,18-06-18,24-06-18,117,117,,13,3,0,0,16,2,0,0,2,18,99,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,26,25-06-18,01-07-18,139,139,,22,6,0,0,28,0,0,0,0,28,111,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,27,02-07-18,08-07-18,164,164,,55,12,0,0,67,2,0,0,2,69,95,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,28,09-07-18,15-07-18,192,192,,52,16,0,0,69,0,0,0,0,69,123,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,29,16-07-18,22-07-18,167,167,,61,14,0,0,76,3,0,0,3,79,88,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,30,23-07-18,29-07-18,170,170,,46,11,0,0,57,4,0,0,4,61,109,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,31,30-07-18,05-08-18,208,208,,59,17,0,0,77,2,0,0,2,79,129,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,32,06-08-18,12-08-18,173,173,,53,7,0,0,60,2,0,0,2,62,111,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,33,13-08-18,19-08-18,98,98,,19,5,0,0,25,3,0,0,3,28,70,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,34,20-08-18,26-08-18,51,51,,7,0,0,0,7,0,0,0,0,7,44,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,35,27-08-18,02-09-18,90,90,,12,8,0,0,20,3,0,0,3,23,67,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,36,03-09-18,09-09-18,227,227,,27,3,0,0,30,3,0,0,3,33,194,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,37,10-09-18,16-09-18,126,126,,9,2,0,0,11,3,1,0,4,15,111,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,38,17-09-18,23-09-18,145,145,,4,0,0,0,4,4,0,0,4,8,137,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,39,24-09-18,30-09-18,97,97,,,,,,,4,0,0,4,4,93,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,40,01-10-18,07-10-18,205,205,,,,,,,5,0,0,5,5,200,No Report
Bangladesh,South-East Asia Region of WHO,Southern Asia,2018,41,08-10-18,14-10-18,146,146,,0,2,0,0,2,7,0,0,7,9,137,No Report
